,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration,Ticker
0,24,502,511,249.18912734985352,202.6300048828125,-1117.4189392089845,-0.18684251179897393,2024-01-03,2024-01-17,14 days,BA
1,66,502,533,184.86477122497558,183.4199981689453,-95.35502169799793,-0.007815296805641858,2024-01-03,2024-02-16,44 days,AAPL
2,120,502,585,136.18499173736572,145.50999450683594,1119.000332336426,0.06847305749706689,2024-01-03,2024-05-02,120 days,AMD
3,45,502,637,346.1874410247803,475.0,5796.565153884887,0.37208905844160656,2024-01-03,2024-07-18,197 days,META
4,16,502,752,653.4892570495606,923.6500244140625,4322.5722778320305,0.4134127140578425,2024-01-03,2024-12-31,363 days,COST
5,14,502,752,468.95562734985356,901.7999877929688,6059.821046203613,0.9229964098931722,2024-01-03,2024-12-31,363 days,NFLX
6,600,509,752,54.811168928146365,138.02999877929688,49931.2979106903,1.5182823405982204,2024-01-12,2024-12-31,354 days,NVDA
7,20,521,643,157.54950000000002,180.38999938964844,456.8099877929683,0.1449734806498808,2024-01-31,2024-07-26,177 days,AMZN
8,90,529,530,97.25921816253663,94.8499984741211,-216.82977195739795,-0.024771119220692417,2024-02-12,2024-02-13,1 days,SBUX
9,112,588,617,156.86712734985352,156.99000549316406,13.762352050780919,0.0007833262799317176,2024-05-07,2024-06-18,42 days,AMD
10,65,592,752,186.0890424499512,252.44000244140625,4312.812399444579,0.35655490037410553,2024-05-13,2024-12-31,232 days,AAPL
11,72,627,649,235.38095755004883,185.22000122070312,-3611.588855712891,-0.21310541367255686,2024-07-03,2024-08-05,33 days,TSLA
12,97,635,637,180.3189174499512,163.41000366210938,-1640.1646374206557,-0.09377226764094237,2024-07-16,2024-07-18,2 days,AMD
13,44,648,650,490.7115,479.0,-515.306,-0.02386636547136145,2024-08-02,2024-08-06,4 days,META
14,91,658,745,93.6867606124878,90.23999786376953,-313.6554101333627,-0.03679028633485315,2024-08-16,2024-12-19,125 days,SBUX
15,63,658,752,211.88901887512208,423.7900085449219,13349.762349197388,1.0000564955878377,2024-08-16,2024-12-31,137 days,TSLA
16,36,687,752,572.0953255004883,592.27001953125,726.2889851074196,0.03526456716476778,2024-09-27,2024-12-31,95 days,META
17,92,694,700,172.351125,158.07000732421875,-1313.8628261718745,-0.08286060027621667,2024-10-08,2024-10-16,8 days,AMD
18,17,719,752,209.09929010009768,222.97000122070312,235.80208905029264,0.06633552468765158,2024-11-12,2024-12-31,49 days,AMZN
19,27,747,752,178.74341510009768,177.5399932861328,-32.49238897705138,-0.006732677750903138,2024-12-23,2024-12-31,8 days,BA
