,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration,Ticker
0,157,505,587,11.490074808597566,10.289999961853027,-188.4117509388925,-0.10444447636203114,2017-01-04,2017-05-03,119 days,AMD
1,95,505,754,29.06386836719513,42.630001068115234,1288.7826065874099,0.46676968562906174,2017-01-04,2017-12-29,359 days,AAPL
2,14,505,754,158.36233255004885,296.94000244140625,1940.0873784790037,0.8750671176655049,2017-01-04,2017-12-29,359 days,BA
3,1793,505,754,2.594047538280487,4.96150016784668,4244.842564812184,0.9126481279273329,2017-01-04,2017-12-29,359 days,NVDA
4,37,505,754,127.93621285629273,192.50999450683594,2389.229921070099,0.5047341969007413,2017-01-04,2017-12-29,359 days,NFLX
5,10,507,619,163.23934316253664,167.0500030517578,38.10659889221171,0.023344004058059253,2017-01-06,2017-06-19,164 days,COST
6,17,513,754,128.48813326263428,178.0,841.7017345352173,0.38534194154849866,2017-01-17,2017-12-29,346 days,META
7,203,515,716,16.541025255203248,19.96666717529297,695.4053097782132,0.20709973337427368,2017-01-19,2017-11-03,288 days,TSLA
8,52,518,687,41.24384846878052,47.46549987792969,323.5258732757567,0.1508504089733198,2017-01-24,2017-09-25,244 days,AMZN
9,40,565,628,58.3133856124878,58.68000030517578,14.664587707519274,0.006286973202418,2017-03-31,2017-06-30,91 days,SBUX
10,136,597,598,11.85133542108536,10.989999771118164,-117.14164839553854,-0.07267836234174474,2017-05-17,2017-05-18,1 days,AMD
11,105,702,710,14.299875,12.449999809265137,-194.23689502716064,-0.12936303224572687,2017-10-16,2017-10-26,10 days,AMD
12,44,714,754,55.46344545936585,59.11750030517578,160.77841321563696,0.06588221873967415,2017-11-01,2017-12-29,58 days,AMZN
13,10,721,754,169.02954244995118,186.4600067138672,174.30464263916008,0.10312081551706909,2017-11-10,2017-12-29,49 days,COST
14,40,726,754,57.44034168434143,57.7400016784668,11.98639976501454,0.005216890870394231,2017-11-17,2017-12-29,42 days,SBUX
